player_id,player_name,player_country,is_out,runs_made,bowls_faced,is_fifty,is_thirty,fours,sixes,opposition,ground,date,match_format,overs_bowled,runs_conceded,wkts_taken,dismissals
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Indore,22 Dec 2017,T20I # 634,4.0,52,4,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,South Africa,Johannesburg,18 Feb 2018,T20I # 652,4.0,39,1,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,South Africa,Centurion,21 Feb 2018,T20I # 654,4.0,64,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Colombo (RPS),6 Mar 2018,T20I # 656,4.0,37,2,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Bangladesh,Colombo (RPS),8 Mar 2018,T20I # 657,4.0,19,1,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Colombo (RPS),12 Mar 2018,T20I # 659,4.0,34,1,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,Bangladesh,Colombo (RPS),14 Mar 2018,T20I # 660,4.0,21,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Bangladesh,Colombo (RPS),18 Mar 2018,T20I # 662,4.0,18,3,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Ireland,Dublin (Malahide),27 Jun 2018,T20I # 678,4.0,38,3,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Ireland,Dublin (Malahide),29 Jun 2018,T20I # 680,4.0,21,3,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,England,Manchester,3 Jul 2018,T20I # 684,4.0,34,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,England,Cardiff,6 Jul 2018,T20I # 688,4.0,28,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,England,Bristol,8 Jul 2018,T20I # 690,4.0,30,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,West Indies,Chennai,11 Nov 2018,T20I # 710,4.0,28,2,0
430246, YS Chahal ,India,1,1,3,0,0,0,0,New Zealand,Wellington,6 Feb 2019,T20I # 735,4.0,35,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,New Zealand,Auckland,8 Feb 2019,T20I # 737,4.0,37,0,0
430246, YS Chahal ,India,0,0,4,0,0,0,0,Australia,Visakhapatnam,24 Feb 2019,T20I # 748,4.0,28,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Australia,Bengaluru,27 Feb 2019,T20I # 749,4.0,47,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Bangladesh,Delhi,3 Nov 2019,T20I # 1000,4.0,24,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Bangladesh,Rajkot,7 Nov 2019,T20I # 1007,4.0,28,2,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Bangladesh,Nagpur,10 Nov 2019,T20I # 1014,4.0,43,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,West Indies,Hyderabad (Deccan),6 Dec 2019,T20I # 1020,4.0,36,2,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,West Indies,Thiruvananthapuram,8 Dec 2019,T20I # 1022,3.0,36,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Pune,10 Jan 2020,T20I # 1027,3.0,33,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,New Zealand,Auckland,24 Jan 2020,T20I # 1031,4.0,32,1,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,New Zealand,Auckland,26 Jan 2020,T20I # 1034,4.0,33,0,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,New Zealand,Hamilton,29 Jan 2020,T20I # 1035,4.0,36,1,0
430246, YS Chahal ,India,1,1,2,0,0,0,0,New Zealand,Wellington,31 Jan 2020,T20I # 1036,4.0,38,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,New Zealand,Mount Maunganui,2 Feb 2020,T20I # 1037,4.0,28,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Australia,Canberra,4 Dec 2020,T20I # 1114,4.0,25,3,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Australia,Sydney,6 Dec 2020,T20I # 1115,4.0,51,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Australia,Sydney,8 Dec 2020,T20I # 1116,4.0,41,0,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,England,Ahmedabad,12 Mar 2021,T20I # 1131,4.0,44,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,England,Ahmedabad,14 Mar 2021,T20I # 1132,4.0,34,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,England,Ahmedabad,16 Mar 2021,T20I # 1133,4.0,41,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Colombo (RPS),25 Jul 2021,T20I # 1204,4.0,19,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,New Zealand,Kolkata,21 Nov 2021,T20I # 1446,4.0,26,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,West Indies,Kolkata,16 Feb 2022,T20I # 1467,4.0,34,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,West Indies,Kolkata,18 Feb 2022,T20I # 1473,4.0,31,1,1
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Lucknow,24 Feb 2022,T20I # 1492,3.0,11,1,0
430246, YS Chahal ,India,0,-,-,0,0,-,-,Sri Lanka,Dharamsala,26 Feb 2022,T20I # 1493,4.0,27,1,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,England,Bristol,8 Jul 2018,T20I # 690,4.0,43,1,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,West Indies,Providence,6 Aug 2019,T20I # 846,3.0,4,3,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,South Africa,Mohali,18 Sep 2019,T20I # 888,4.0,22,2,0
447261, DL Chahar ,India,0,0,0,0,0,0,0,South Africa,Bengaluru,22 Sep 2019,T20I # 893,3.0,15,0,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,Bangladesh,Delhi,3 Nov 2019,T20I # 1000,3.0,24,1,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,Bangladesh,Rajkot,7 Nov 2019,T20I # 1007,4.0,25,1,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,Bangladesh,Nagpur,10 Nov 2019,T20I # 1014,3.2,7,6,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,West Indies,Hyderabad (Deccan),6 Dec 2019,T20I # 1020,4.0,56,1,0
447261, DL Chahar ,India,0,1,1,0,0,0,0,West Indies,Thiruvananthapuram,8 Dec 2019,T20I # 1022,3.3,35,0,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,West Indies,Wankhede,11 Dec 2019,T20I # 1024,4.0,20,2,0
447261, DL Chahar ,India,0,0,0,0,0,0,0,Australia,Canberra,4 Dec 2020,T20I # 1114,4.0,29,1,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,Australia,Sydney,6 Dec 2020,T20I # 1115,4.0,48,0,0
447261, DL Chahar ,India,0,0,0,0,0,0,0,Australia,Sydney,8 Dec 2020,T20I # 1116,4.0,34,0,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,Sri Lanka,Colombo (RPS),25 Jul 2021,T20I # 1204,3.0,24,2,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,New Zealand,Jaipur,17 Nov 2021,T20I # 1434,4.0,42,1,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,New Zealand,Ranchi,19 Nov 2021,T20I # 1440,4.0,42,1,0
447261, DL Chahar ,India,0,21,8,0,0,2,1,New Zealand,Kolkata,21 Nov 2021,T20I # 1446,2.2,26,1,1
447261, DL Chahar ,India,0,-,-,0,0,-,-,West Indies,Kolkata,16 Feb 2022,T20I # 1467,3.0,28,1,1
447261, DL Chahar ,India,0,-,-,0,0,-,-,West Indies,Kolkata,18 Feb 2022,T20I # 1473,4.0,40,0,0
447261, DL Chahar ,India,0,-,-,0,0,-,-,West Indies,Kolkata,20 Feb 2022,T20I # 1479,1.5,15,2,0
44493, NM Carter ,Scotland,1,3,6,0,0,0,0,Afghanistan,Sharjah,3 Mar 2013,T20I # 307,4.0,27,2,0
44493, NM Carter ,Scotland,0,-,-,0,0,-,-,Kenya,Aberdeen,4 Jul 2013,T20I # 319,3.0,10,1,0
44493, NM Carter ,Scotland,0,-,-,0,0,-,-,Kenya,Aberdeen,5 Jul 2013,T20I # 320,4.0,15,1,0
44493, NM Carter ,Scotland,0,-,-,0,0,-,-,Afghanistan,Sharjah,16 Nov 2013,T20I # 337,4.0,24,0,0
44493, NM Carter ,Scotland,1,1,6,0,0,0,0,Kenya,ICCA Dubai,19 Nov 2013,T20I # 339,4.0,37,0,1
44493, NM Carter ,Scotland,0,-,-,0,0,-,-,Netherlands,ICCA Dubai,22 Nov 2013,T20I # 342,4.0,36,1,0
44493, NM Carter ,Scotland,0,-,-,0,0,-,-,Netherlands,Abu Dhabi,28 Nov 2013,T20I # 347,3.0,19,1,0
51469, S Chanderpaul ,West Indies,1,26,27,0,0,2,0,New Zealand,Auckland,16 Feb 2006,T20I # 5,-,-,-,1
51469, S Chanderpaul ,West Indies,1,41,26,0,1,6,0,England,The Oval,28 Jun 2007,T20I # 15,-,-,-,0
51469, S Chanderpaul ,West Indies,1,11,10,0,0,1,0,South Africa,Johannesburg,11 Sep 2007,T20I # 20,-,-,-,0
51469, S Chanderpaul ,West Indies,1,37,31,0,1,3,2,Bangladesh,Johannesburg,13 Sep 2007,T20I # 24,-,-,-,1
51469, S Chanderpaul ,West Indies,0,8,16,0,0,0,0,South Africa,Gqeberha,16 Dec 2007,T20I # 50,-,-,-,1
51469, S Chanderpaul ,West Indies,1,10,20,0,0,0,0,South Africa,Johannesburg,18 Jan 2008,T20I # 51,-,-,-,1
51469, S Chanderpaul ,West Indies,1,6,5,0,0,1,0,New Zealand,Auckland,26 Dec 2008,T20I # 78,-,-,-,0
51469, S Chanderpaul ,West Indies,1,5,4,0,0,1,0,New Zealand,Hamilton,28 Dec 2008,T20I # 79,-,-,-,1
51469, S Chanderpaul ,West Indies,1,12,13,0,0,3,0,England,Port of Spain,15 Mar 2009,T20I # 86,-,-,-,0
51469, S Chanderpaul ,West Indies,0,0,1,0,0,0,0,Australia,The Oval,6 Jun 2009,T20I # 92,-,-,-,0
51469, S Chanderpaul ,West Indies,1,1,5,0,0,0,0,Sri Lanka,Nottingham,10 Jun 2009,T20I # 100,-,-,-,0
51469, S Chanderpaul ,West Indies,0,18,9,0,0,3,0,India,Lord's,12 Jun 2009,T20I # 105,-,-,-,0
51469, S Chanderpaul ,West Indies,1,8,7,0,0,1,0,South Africa,The Oval,13 Jun 2009,T20I # 106,-,-,-,0
51469, S Chanderpaul ,West Indies,0,17,10,0,0,1,0,England,The Oval,15 Jun 2009,T20I # 111,-,-,-,0
51469, S Chanderpaul ,West Indies,1,7,15,0,0,0,0,Sri Lanka,The Oval,19 Jun 2009,T20I # 115,-,-,-,1
51469, S Chanderpaul ,West Indies,1,20,30,0,0,1,0,Zimbabwe,Port of Spain,28 Feb 2010,T20I # 150,-,-,-,0
51469, S Chanderpaul ,West Indies,1,14,12,0,0,2,0,Ireland,Providence,30 Apr 2010,T20I # 152,-,-,-,0
51469, S Chanderpaul ,West Indies,0,15,13,0,0,0,1,England,Providence,3 May 2010,T20I # 158,-,-,-,0
51469, S Chanderpaul ,West Indies,1,11,9,0,0,1,1,Sri Lanka,Bridgetown,7 May 2010,T20I # 166,-,-,-,0
51469, S Chanderpaul ,West Indies,1,23,29,0,0,2,0,India,Bridgetown,9 May 2010,T20I # 169,-,-,-,1
51469, S Chanderpaul ,West Indies,1,24,18,0,0,4,0,Australia,Gros Islet,11 May 2010,T20I # 174,-,-,-,0
51469, S Chanderpaul ,West Indies,1,29,37,0,0,2,1,South Africa,North Sound,20 May 2010,T20I # 179,-,-,-,0
438563, MS Chapman ,New Zealand,1,13,12,0,0,1,0,Nepal,Chattogram,16 Mar 2014,T20I # 367,-,-,-,0
438563, MS Chapman ,New Zealand,1,38,43,0,1,3,1,Afghanistan,Chattogram,18 Mar 2014,T20I # 370,-,-,-,0
438563, MS Chapman ,New Zealand,1,5,7,0,0,0,0,Bangladesh,Chattogram,20 Mar 2014,T20I # 375,-,-,-,0
438563, MS Chapman ,New Zealand,1,9,11,0,0,1,0,Nepal,Belfast,15 Jul 2015,T20I # 438,-,-,-,0
438563, MS Chapman ,New Zealand,1,30,24,0,1,5,0,Ireland,Dublin (Malahide),17 Jul 2015,T20I # 441,-,-,-,0
438563, MS Chapman ,New Zealand,1,40,25,0,1,5,1,Afghanistan,Dublin (Malahide),21 Jul 2015,T20I # 443,-,-,-,2
438563, MS Chapman ,New Zealand,1,24,23,0,0,2,1,Scotland,Dublin (Malahide),25 Jul 2015,T20I # 445,-,-,-,0
438563, MS Chapman ,New Zealand,1,18,21,0,0,2,0,Oman,Abu Dhabi,21 Nov 2015,T20I # 464,-,-,-,0
438563, MS Chapman ,New Zealand,1,20,18,0,0,3,0,Oman,Abu Dhabi,25 Nov 2015,T20I # 466,-,-,-,0
438563, MS Chapman ,New Zealand,0,63,41,1,0,3,3,Oman,Abu Dhabi,26 Nov 2015,T20I # 467,-,-,-,0
438563, MS Chapman ,New Zealand,1,22,21,0,0,1,0,Afghanistan,Abu Dhabi,28 Nov 2015,T20I # 470,-,-,-,0
438563, MS Chapman ,New Zealand,0,-,-,0,0,-,-,Scotland,Mong Kok,30 Jan 2016,T20I # 487,-,-,-,0
438563, MS Chapman ,New Zealand,1,4,5,0,0,1,0,Scotland,Mong Kok,31 Jan 2016,T20I # 488,-,-,-,1
438563, MS Chapman ,New Zealand,1,8,7,0,0,1,0,Oman,Fatullah,19 Feb 2016,T20I # 502,1.0,10,1,0
438563, MS Chapman ,New Zealand,1,29,17,0,0,3,1,U.A.E.,Fatullah,21 Feb 2016,T20I # 505,4.0,24,1,0
438563, MS Chapman ,New Zealand,1,2,3,0,0,0,0,Afghanistan,Mirpur,22 Feb 2016,T20I # 507,3.0,24,1,0
438563, MS Chapman ,New Zealand,1,19,17,0,0,2,1,Zimbabwe,Nagpur,8 Mar 2016,T20I # 522,-,-,-,1
438563, MS Chapman ,New Zealand,1,8,11,0,0,0,0,Afghanistan,Nagpur,10 Mar 2016,T20I # 528,-,-,-,0
438563, MS Chapman ,New Zealand,1,40,41,0,1,1,1,Scotland,Nagpur,12 Mar 2016,T20I # 532,2.0,19,0,0
438563, MS Chapman ,New Zealand,1,20,13,0,0,0,2,England,Wellington,13 Feb 2018,T20I # 647,-,-,-,0
438563, MS Chapman ,New Zealand,1,16,14,0,0,1,0,Australia,Auckland,16 Feb 2018,T20I # 649,-,-,-,0
438563, MS Chapman ,New Zealand,0,37,30,0,1,2,2,England,Hamilton,18 Feb 2018,T20I # 650,-,-,-,1
438563, MS Chapman ,New Zealand,1,8,9,0,0,1,0,Australia,Auckland,21 Feb 2018,T20I # 653,-,-,-,1
438563, MS Chapman ,New Zealand,1,2,3,0,0,0,0,Pakistan,Dubai (DSC),4 Nov 2018,T20I # 708,-,-,-,1
438563, MS Chapman ,New Zealand,1,34,20,0,1,4,1,Pakistan,Auckland,18 Dec 2020,T20I # 1117,-,-,-,2
438563, MS Chapman ,New Zealand,1,18,10,0,0,1,1,Australia,Wellington,3 Mar 2021,T20I # 1125,-,-,-,0
438563, MS Chapman ,New Zealand,0,1,2,0,0,0,0,Australia,Wellington,7 Mar 2021,T20I # 1129,2.0,9,1,0
438563, MS Chapman ,New Zealand,0,-,-,0,0,-,-,Bangladesh,Hamilton,28 Mar 2021,T20I # 1139,1.0,9,0,0
438563, MS Chapman ,New Zealand,1,7,8,0,0,1,0,Bangladesh,Napier,30 Mar 2021,T20I # 1140,-,-,-,0
438563, MS Chapman ,New Zealand,0,0,0,0,0,0,0,Bangladesh,Auckland,1 Apr 2021,T20I # 1141,-,-,-,1
438563, MS Chapman ,New Zealand,1,63,50,1,0,6,2,India,Jaipur,17 Nov 2021,T20I # 1434,-,-,-,1
438563, MS Chapman ,New Zealand,1,21,17,0,0,3,0,India,Ranchi,19 Nov 2021,T20I # 1440,-,-,-,0
438563, MS Chapman ,New Zealand,1,0,2,0,0,0,0,India,Kolkata,21 Nov 2021,T20I # 1446,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,29,23,0,0,1,1,New Zealand,Providence,30 Apr 2010,T20I # 151,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,9,8,0,0,0,1,Zimbabwe,Providence,3 May 2010,T20I # 157,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,19,24,0,0,1,0,Australia,Bridgetown,9 May 2010,T20I # 170,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,New Zealand,Lauderhill,23 May 2010,T20I # 181,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,2,3,0,0,0,0,Australia,Perth,31 Oct 2010,T20I # 192,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,11,11,0,0,2,0,Australia,Pallekele,6 Aug 2011,T20I # 202,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,13,11,0,0,2,0,Australia,Pallekele,8 Aug 2011,T20I # 203,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,56,44,1,0,6,0,Pakistan,Abu Dhabi,25 Nov 2011,T20I # 215,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,10,15,0,0,0,0,Pakistan,Hambantota,1 Jun 2012,T20I # 244,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,12,18,0,0,0,0,Pakistan,Hambantota,3 Jun 2012,T20I # 245,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,7,11,0,0,1,0,India,Pallekele,7 Aug 2012,T20I # 255,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,New Zealand,Pallekele,30 Oct 2012,T20I # 290,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,5,6,0,0,0,0,Australia,Sydney,26 Jan 2013,T20I # 299,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,5,9,0,0,1,0,Australia,Melbourne,28 Jan 2013,T20I # 300,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,9,13,0,0,0,0,Bangladesh,Pallekele,31 Mar 2013,T20I # 312,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,8,9,0,0,2,0,South Africa,Colombo (RPS),2 Aug 2013,T20I # 323,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,2,7,0,0,0,0,South Africa,Hambantota,4 Aug 2013,T20I # 324,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,14,18,0,0,1,0,South Africa,Hambantota,6 Aug 2013,T20I # 325,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,New Zealand,Pallekele,21 Nov 2013,T20I # 341,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,22,22,0,0,3,0,Pakistan,Dubai (DSC),11 Dec 2013,T20I # 350,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,Pakistan,Dubai (DSC),13 Dec 2013,T20I # 351,-,-,-,2
300628, LD Chandimal ,Sri Lanka,1,18,15,0,0,2,1,Bangladesh,Chattogram,12 Feb 2014,T20I # 357,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,3,8,0,0,0,0,Bangladesh,Chattogram,14 Feb 2014,T20I # 358,-,-,-,4
300628, LD Chandimal ,Sri Lanka,1,12,9,0,0,1,0,South Africa,Chattogram,22 Mar 2014,T20I # 379,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,Netherlands,Chattogram,24 Mar 2014,T20I # 384,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,England,Chattogram,27 Mar 2014,T20I # 387,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,7,5,0,0,0,1,England,The Oval,20 May 2014,T20I # 401,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,40,19,0,1,4,2,West Indies,Pallekele,9 Nov 2015,T20I # 460,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,1,2,0,0,0,0,West Indies,Colombo (RPS),11 Nov 2015,T20I # 461,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,7,7,0,0,1,0,New Zealand,Mount Maunganui,7 Jan 2016,T20I # 474,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,2,4,0,0,0,0,New Zealand,Auckland,10 Jan 2016,T20I # 476,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,35,35,0,1,1,2,India,Pune,9 Feb 2016,T20I # 496,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,31,30,0,1,2,0,India,Ranchi,12 Feb 2016,T20I # 497,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,8,9,0,0,2,0,India,Visakhapatnam,14 Feb 2016,T20I # 499,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,50,39,1,0,7,1,U.A.E.,Mirpur,25 Feb 2016,T20I # 510,-,-,-,2
300628, LD Chandimal ,Sri Lanka,1,37,37,0,1,4,0,Bangladesh,Mirpur,28 Feb 2016,T20I # 513,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,4,11,0,0,1,0,India,Mirpur,1 Mar 2016,T20I # 515,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,58,49,1,0,7,1,Pakistan,Mirpur,4 Mar 2016,T20I # 518,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,18,17,0,0,2,1,Afghanistan,Kolkata,17 Mar 2016,T20I # 538,-,-,-,2
300628, LD Chandimal ,Sri Lanka,1,16,18,0,0,1,1,West Indies,Bengaluru,20 Mar 2016,T20I # 543,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,1,3,0,0,0,0,England,Delhi,26 Mar 2016,T20I # 551,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,21,20,0,0,2,1,South Africa,Delhi,28 Mar 2016,T20I # 554,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,23,22,0,0,1,1,England,Southampton,5 Jul 2016,T20I # 561,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,58,43,1,0,6,1,Australia,Pallekele,6 Sep 2016,T20I # 565,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,4,5,0,0,0,0,Australia,Colombo (RPS),9 Sep 2016,T20I # 567,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,6,5,0,0,1,0,South Africa,Centurion,20 Jan 2017,T20I # 589,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,22,28,0,0,0,0,South Africa,Johannesburg,22 Jan 2017,T20I # 590,-,-,-,4
300628, LD Chandimal ,Sri Lanka,1,5,5,0,0,0,0,South Africa,Cape Town,25 Jan 2017,T20I # 591,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,-,-,0,0,-,-,Bangladesh,Mirpur,15 Feb 2018,T20I # 648,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,2,1,0,0,0,0,Bangladesh,Sylhet,18 Feb 2018,T20I # 651,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,14,11,0,0,1,0,India,Colombo (RPS),6 Mar 2018,T20I # 656,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,2,4,0,0,0,0,Bangladesh,Colombo (RPS),10 Mar 2018,T20I # 658,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,36,33,0,1,3,1,South Africa,Colombo (RPS),14 Aug 2018,T20I # 695,-,-,-,3
300628, LD Chandimal ,Sri Lanka,1,26,20,0,0,4,0,England,Colombo (RPS),27 Oct 2018,T20I # 703,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,11,10,0,0,0,1,West Indies,Coolidge,3 Mar 2021,T20I # 1126,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,3,7,0,0,0,0,West Indies,Coolidge,5 Mar 2021,T20I # 1128,-,-,-,1
300628, LD Chandimal ,Sri Lanka,0,54,46,1,0,3,0,West Indies,Coolidge,7 Mar 2021,T20I # 1130,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,66,54,1,0,5,2,South Africa,Colombo (RPS),10 Sep 2021,T20I # 1265,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,5,8,0,0,0,0,South Africa,Colombo (RPS),12 Sep 2021,T20I # 1270,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,5,12,0,0,0,0,Namibia,Abu Dhabi,18 Oct 2021,T20I # 1313,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,6,6,0,0,1,0,Ireland,Abu Dhabi,20 Oct 2021,T20I # 1331,-,-,-,0
300628, LD Chandimal ,Sri Lanka,0,25,16,0,0,3,1,Australia,Sydney,11 Feb 2022,T20I # 1458,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,19,22,0,0,1,1,Australia,Sydney,13 Feb 2022,T20I # 1463,-,-,-,2
300628, LD Chandimal ,Sri Lanka,1,25,29,0,0,1,0,Australia,Canberra,15 Feb 2022,T20I # 1466,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,2,3,0,0,0,0,Australia,Melbourne,18 Feb 2022,T20I # 1470,-,-,-,1
300628, LD Chandimal ,Sri Lanka,1,10,9,0,0,0,1,India,Lucknow,24 Feb 2022,T20I # 1492,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,9,10,0,0,1,0,India,Dharamsala,26 Feb 2022,T20I # 1493,-,-,-,0
300628, LD Chandimal ,Sri Lanka,1,22,27,0,0,2,0,India,Dharamsala,27 Feb 2022,T20I # 1494,-,-,-,1
1064812, RD Chahar ,India,0,-,-,0,0,-,-,West Indies,Providence,6 Aug 2019,T20I # 846,3.0,27,1,0
1064812, RD Chahar ,India,0,-,-,0,0,-,-,England,Ahmedabad,18 Mar 2021,T20I # 1135,4.0,35,2,0
1064812, RD Chahar ,India,0,-,-,0,0,-,-,England,Ahmedabad,20 Mar 2021,T20I # 1138,3.0,33,0,0
1064812, RD Chahar ,India,0,-,-,0,0,-,-,Sri Lanka,Colombo (RPS),28 Jul 2021,T20I # 1206,4.0,27,1,2
1064812, RD Chahar ,India,1,5,5,0,0,1,0,Sri Lanka,Colombo (RPS),29 Jul 2021,T20I # 1207,4.0,15,3,1
1064812, RD Chahar ,India,0,-,-,0,0,-,-,Namibia,Dubai (DSC),8 Nov 2021,T20I # 1410,4.0,30,0,0
552152, PVD Chameera ,Sri Lanka,0,-,-,0,0,-,-,West Indies,Pallekele,9 Nov 2015,T20I # 460,3.0,30,1,0
552152, PVD Chameera ,Sri Lanka,0,3,4,0,0,0,0,West Indies,Colombo (RPS),11 Nov 2015,T20I # 461,3.0,36,1,0
552152, PVD Chameera ,Sri Lanka,0,-,-,0,0,-,-,New Zealand,Auckland,10 Jan 2016,T20I # 476,3.0,46,0,0
552152, PVD Chameera ,Sri Lanka,0,-,-,0,0,-,-,India,Pune,9 Feb 2016,T20I # 496,3.5,14,2,2
552152, PVD Chameera ,Sri Lanka,1,0,3,0,0,0,0,India,Ranchi,12 Feb 2016,T20I # 497,4.0,38,2,2
552152, PVD Chameera ,Sri Lanka,0,9,9,0,0,1,0,India,Visakhapatnam,14 Feb 2016,T20I # 499,2.0,14,1,0
552152, PVD Chameera ,Sri Lanka,0,1,1,0,0,0,0,U.A.E.,Mirpur,25 Feb 2016,T20I # 510,3.2,22,0,0
552152, PVD Chameera ,Sri Lanka,0,1,1,0,0,0,0,Bangladesh,Mirpur,28 Feb 2016,T20I # 513,4.0,30,3,0
